SAMPLE_KEY,Sakatis,Zhu,Xu,Greene,vNCTR,NCTR,Severity Class
25689-P04-4,1,1,1,2,2,2,8
25689-P04-5,1,1,1,2,2,2,8
25689-P04-6,1,1,1,2,2,2,8
25690-P04-1,1,1,1,2,2,2,8
25690-P04-2,1,1,1,2,2,2,8
25690-P04-3,1,1,1,2,2,2,8
25690-P04-4,1,1,1,2,2,2,8
25690-P04-5,1,1,1,2,2,2,8
25690-P04-6,1,1,1,2,2,2,8
25692-P04-1,1,1,1,2,2,2,8
25692-P04-2,1,1,1,2,2,2,8
25692-P04-3,1,1,1,2,2,2,8
25692-P04-4,1,1,1,2,2,2,8
25692-P04-5,1,1,1,2,2,2,8
25692-P04-6,1,1,1,2,2,2,8
25724-P04-1,1,1,1,2,2,2,8
25724-P04-2,1,1,1,2,2,2,8
25724-P04-3,1,1,1,2,2,2,8
25724-P04-4,1,1,1,2,2,2,8
25724-P04-5,1,1,1,2,2,2,8
25724-P04-6,1,1,1,2,2,2,8
24310-G14-1,1,-1,1,2,2,2,8
24310-G14-2,1,-1,1,2,2,2,8
24310-G14-3,1,-1,1,2,2,2,8
24310-G14-4,1,-1,1,2,2,2,8
24310-G14-5,1,-1,1,2,2,2,8
24310-G14-6,1,-1,1,2,2,2,8
24311-G14-1,1,-1,1,2,2,2,8
24311-G14-2,1,-1,1,2,2,2,8
24311-G14-3,1,-1,1,2,2,2,8
24311-G14-4,1,-1,1,2,2,2,8
24311-G14-5,1,-1,1,2,2,2,8
24311-G14-6,1,-1,1,2,2,2,8
24312-G14-1,1,-1,1,2,2,2,8
24312-G14-2,1,-1,1,2,2,2,8
24312-G14-3,1,-1,1,2,2,2,8
24312-G14-4,1,-1,1,2,2,2,8
24312-G14-5,1,-1,1,2,2,2,8
24312-G14-6,1,-1,1,2,2,2,8
24313-G14-1,1,-1,1,2,2,2,8
24313-G14-2,1,-1,1,2,2,2,8
24313-G14-3,1,-1,1,2,2,2,8
24313-G14-4,1,-1,1,2,2,2,8
24313-G14-5,1,-1,1,2,2,2,8
24313-G14-6,1,-1,1,2,2,2,8
25985-G14-1,1,-1,1,2,2,2,8
25985-G14-2,1,-1,1,2,2,2,8
25985-G14-3,1,-1,1,2,2,2,8
25985-G14-4,1,-1,1,2,2,2,8
25985-G14-5,1,-1,1,2,2,2,8
25985-G14-6,1,-1,1,2,2,2,8
25986-G14-1,1,-1,1,2,2,2,8
25986-G14-2,1,-1,1,2,2,2,8
25986-G14-3,1,-1,1,2,2,2,8
25986-G14-4,1,-1,1,2,2,2,8
25986-G14-5,1,-1,1,2,2,2,8
25986-G14-6,1,-1,1,2,2,2,8
25987-G14-1,1,-1,1,2,2,2,8
25987-G14-2,1,-1,1,2,2,2,8
25987-G14-3,1,-1,1,2,2,2,8
25987-G14-4,1,-1,1,2,2,2,8
25987-G14-5,1,-1,1,2,2,2,8
25987-G14-6,1,-1,1,2,2,2,8
25988-G14-1,1,-1,1,2,2,2,8
25988-G14-2,1,-1,1,2,2,2,8
25988-G14-3,1,-1,1,2,2,2,8
25988-G14-4,1,-1,1,2,2,2,8
25988-G14-5,1,-1,1,2,2,2,8
25988-G14-6,1,-1,1,2,2,2,8
24277-G17-1,1,1,1,2,2,2,8
24277-G17-2,1,1,1,2,2,2,8
24277-G17-3,1,1,1,2,2,2,8
24277-G17-4,1,1,1,2,2,2,8
24277-G17-5,1,1,1,2,2,2,8
24277-G17-6,1,1,1,2,2,2,8
24296-G17-1,1,1,1,2,2,2,8
24296-G17-2,1,1,1,2,2,2,8
24296-G17-3,1,1,1,2,2,2,8
24296-G17-4,1,1,1,2,2,2,8
24296-G17-5,1,1,1,2,2,2,8
24296-G17-6,1,1,1,2,2,2,8
24308-G17-1,1,1,1,2,2,2,8
24308-G17-2,1,1,1,2,2,2,8
24308-G17-3,1,1,1,2,2,2,8
24308-G17-4,1,1,1,2,2,2,8
24308-G17-5,1,1,1,2,2,2,8
24308-G17-6,1,1,1,2,2,2,8
24309-G17-1,1,1,1,2,2,2,8
24309-G17-2,1,1,1,2,2,2,8
24309-G17-3,1,1,1,2,2,2,8
24309-G17-4,1,1,1,2,2,2,8
24309-G17-5,1,1,1,2,2,2,8
24309-G17-6,1,1,1,2,2,2,8
25967-G17-1,1,1,1,2,2,2,8
25967-G17-2,1,1,1,2,2,2,8
25967-G17-3,1,1,1,2,2,2,8
25967-G17-4,1,1,1,2,2,2,8
25967-G17-5,1,1,1,2,2,2,8
25967-G17-6,1,1,1,2,2,2,8
25968-G17-1,1,1,1,2,2,2,8
25968-G17-2,1,1,1,2,2,2,8
25968-G17-3,1,1,1,2,2,2,8
25968-G17-4,1,1,1,2,2,2,8
25968-G17-5,1,1,1,2,2,2,8
25968-G17-6,1,1,1,2,2,2,8
25983-G17-1,1,1,1,2,2,2,8
25983-G17-2,1,1,1,2,2,2,8
25983-G17-3,1,1,1,2,2,2,8
25983-G17-4,1,1,1,2,2,2,8
25983-G17-5,1,1,1,2,2,2,8
25983-G17-6,1,1,1,2,2,2,8
25984-G17-1,1,1,1,2,2,2,8
25984-G17-2,1,1,1,2,2,2,8
25984-G17-3,1,1,1,2,2,2,8
25984-G17-4,1,1,1,2,2,2,8
25984-G17-5,1,1,1,2,2,2,8
25984-G17-6,1,1,1,2,2,2,8
24278-A10-1,-1,1,1,2,2,2,8
24278-A10-2,-1,1,1,2,2,2,8
24278-A10-3,-1,1,1,2,2,2,8
24278-A10-4,-1,1,1,2,2,2,8
24278-A10-5,-1,1,1,2,2,2,8
24278-A10-6,-1,1,1,2,2,2,8
24279-A10-1,-1,1,1,2,2,2,8
24279-A10-2,-1,1,1,2,2,2,8
24279-A10-3,-1,1,1,2,2,2,8
24279-A10-4,-1,1,1,2,2,2,8
24279-A10-5,-1,1,1,2,2,2,8
24279-A10-6,-1,1,1,2,2,2,8
24280-A10-1,-1,1,1,2,2,2,8
24280-A10-2,-1,1,1,2,2,2,8
24280-A10-3,-1,1,1,2,2,2,8
24280-A10-4,-1,1,1,2,2,2,8
24280-A10-5,-1,1,1,2,2,2,8
24280-A10-6,-1,1,1,2,2,2,8
24293-A10-1,-1,1,1,2,2,2,8
24293-A10-2,-1,1,1,2,2,2,8
24293-A10-3,-1,1,1,2,2,2,8
24293-A10-4,-1,1,1,2,2,2,8
24293-A10-5,-1,1,1,2,2,2,8
24293-A10-6,-1,1,1,2,2,2,8
26224-A10-1,-1,1,1,2,2,2,8
26224-A10-2,-1,1,1,2,2,2,8
26224-A10-3,-1,1,1,2,2,2,8
26224-A10-4,-1,1,1,2,2,2,8
26224-A10-5,-1,1,1,2,2,2,8
26224-A10-6,-1,1,1,2,2,2,8
26232-A10-1,-1,1,1,2,2,2,8
26232-A10-2,-1,1,1,2,2,2,8
26232-A10-3,-1,1,1,2,2,2,8
26232-A10-4,-1,1,1,2,2,2,8
26232-A10-5,-1,1,1,2,2,2,8
26232-A10-6,-1,1,1,2,2,2,8
26239-A10-1,-1,1,1,2,2,2,8
26239-A10-2,-1,1,1,2,2,2,8
26239-A10-3,-1,1,1,2,2,2,8
26239-A10-4,-1,1,1,2,2,2,8
26239-A10-5,-1,1,1,2,2,2,8
26239-A10-6,-1,1,1,2,2,2,8
26247-A10-1,-1,1,1,2,2,2,8
26247-A10-2,-1,1,1,2,2,2,8
26247-A10-3,-1,1,1,2,2,2,8
26247-A10-4,-1,1,1,2,2,2,8
26247-A10-5,-1,1,1,2,2,2,8
26247-A10-6,-1,1,1,2,2,2,8
24301-F16-1,-1,-1,1,2,2,2,3
24301-F16-2,-1,-1,1,2,2,2,3
24301-F16-3,-1,-1,1,2,2,2,3
24301-F16-4,-1,-1,1,2,2,2,3
24301-F16-5,-1,-1,1,2,2,2,3
24301-F16-6,-1,-1,1,2,2,2,3
24302-F16-1,-1,-1,1,2,2,2,3
24302-F16-2,-1,-1,1,2,2,2,3
24302-F16-3,-1,-1,1,2,2,2,3
24302-F16-4,-1,-1,1,2,2,2,3
24302-F16-5,-1,-1,1,2,2,2,3
24302-F16-6,-1,-1,1,2,2,2,3
24303-F16-1,-1,-1,1,2,2,2,3
24303-F16-2,-1,-1,1,2,2,2,3
24303-F16-3,-1,-1,1,2,2,2,3
24303-F16-4,-1,-1,1,2,2,2,3
24303-F16-5,-1,-1,1,2,2,2,3
24303-F16-6,-1,-1,1,2,2,2,3
24304-F16-1,-1,-1,1,2,2,2,3
24304-F16-2,-1,-1,1,2,2,2,3
24304-F16-3,-1,-1,1,2,2,2,3
24304-F16-4,-1,-1,1,2,2,2,3
24304-F16-5,-1,-1,1,2,2,2,3
24304-F16-6,-1,-1,1,2,2,2,3
25944-F16-1,-1,-1,1,2,2,2,3
25944-F16-2,-1,-1,1,2,2,2,3
25944-F16-3,-1,-1,1,2,2,2,3
25944-F16-4,-1,-1,1,2,2,2,3
25944-F16-5,-1,-1,1,2,2,2,3
25944-F16-6,-1,-1,1,2,2,2,3
25945-F16-1,-1,-1,1,2,2,2,3
25945-F16-2,-1,-1,1,2,2,2,3
25945-F16-3,-1,-1,1,2,2,2,3
25945-F16-4,-1,-1,1,2,2,2,3
25945-F16-5,-1,-1,1,2,2,2,3
25945-F16-6,-1,-1,1,2,2,2,3
25949-F16-1,-1,-1,1,2,2,2,3
25949-F16-2,-1,-1,1,2,2,2,3
25949-F16-3,-1,-1,1,2,2,2,3
25949-F16-4,-1,-1,1,2,2,2,3
25949-F16-5,-1,-1,1,2,2,2,3
25949-F16-6,-1,-1,1,2,2,2,3
24278-J08-1,1,1,1,2,2,2,8
24278-J08-2,1,1,1,2,2,2,8
24278-J08-3,1,1,1,2,2,2,8
24278-J08-4,1,1,1,2,2,2,8
24278-J08-5,1,1,1,2,2,2,8
24278-J08-6,1,1,1,2,2,2,8
24279-J08-1,1,1,1,2,2,2,8
24279-J08-2,1,1,1,2,2,2,8
24279-J08-3,1,1,1,2,2,2,8
24279-J08-4,1,1,1,2,2,2,8
24279-J08-5,1,1,1,2,2,2,8
24279-J08-6,1,1,1,2,2,2,8
24280-J08-1,1,1,1,2,2,2,8
24280-J08-2,1,1,1,2,2,2,8
24280-J08-3,1,1,1,2,2,2,8
24280-J08-4,1,1,1,2,2,2,8
24280-J08-5,1,1,1,2,2,2,8
24280-J08-6,1,1,1,2,2,2,8
24293-J08-1,1,1,1,2,2,2,8
24293-J08-2,1,1,1,2,2,2,8
24293-J08-3,1,1,1,2,2,2,8
24293-J08-4,1,1,1,2,2,2,8
24293-J08-5,1,1,1,2,2,2,8
24293-J08-6,1,1,1,2,2,2,8
26224-J08-1,1,1,1,2,2,2,8
26224-J08-2,1,1,1,2,2,2,8
26224-J08-3,1,1,1,2,2,2,8
26224-J08-4,1,1,1,2,2,2,8
26224-J08-5,1,1,1,2,2,2,8
26224-J08-6,1,1,1,2,2,2,8
26232-J08-1,1,1,1,2,2,2,8
26232-J08-2,1,1,1,2,2,2,8
26232-J08-3,1,1,1,2,2,2,8
26232-J08-4,1,1,1,2,2,2,8
26232-J08-5,1,1,1,2,2,2,8
26232-J08-6,1,1,1,2,2,2,8
26239-J08-1,1,1,1,2,2,2,8
26239-J08-2,1,1,1,2,2,2,8
26239-J08-3,1,1,1,2,2,2,8
26239-J08-4,1,1,1,2,2,2,8
26239-J08-5,1,1,1,2,2,2,8
26239-J08-6,1,1,1,2,2,2,8
26247-J08-1,1,1,1,2,2,2,8
26247-J08-2,1,1,1,2,2,2,8
26247-J08-3,1,1,1,2,2,2,8
26247-J08-4,1,1,1,2,2,2,8
26247-J08-5,1,1,1,2,2,2,8
26247-J08-6,1,1,1,2,2,2,8
24310-G05-1,1,1,-1,-1,2,2,8
24310-G05-2,1,1,-1,-1,2,2,8
24310-G05-3,1,1,-1,-1,2,2,8
24310-G05-4,1,1,-1,-1,2,2,8
24310-G05-5,1,1,-1,-1,2,2,8
24310-G05-6,1,1,-1,-1,2,2,8
24311-G05-1,1,1,-1,-1,2,2,8
24311-G05-2,1,1,-1,-1,2,2,8
24311-G05-3,1,1,-1,-1,2,2,8
24311-G05-4,1,1,-1,-1,2,2,8
24311-G05-5,1,1,-1,-1,2,2,8
24311-G05-6,1,1,-1,-1,2,2,8
24312-G05-1,1,1,-1,-1,2,2,8
24312-G05-2,1,1,-1,-1,2,2,8
24312-G05-3,1,1,-1,-1,2,2,8
24312-G05-4,1,1,-1,-1,2,2,8
24312-G05-5,1,1,-1,-1,2,2,8
24312-G05-6,1,1,-1,-1,2,2,8
24313-G05-1,1,1,-1,-1,2,2,8
24313-G05-2,1,1,-1,-1,2,2,8
24313-G05-3,1,1,-1,-1,2,2,8
24313-G05-4,1,1,-1,-1,2,2,8
24313-G05-5,1,1,-1,-1,2,2,8
24313-G05-6,1,1,-1,-1,2,2,8
25985-G05-1,1,1,-1,-1,2,2,8
25985-G05-2,1,1,-1,-1,2,2,8
25985-G05-3,1,1,-1,-1,2,2,8
25985-G05-4,1,1,-1,-1,2,2,8
25985-G05-5,1,1,-1,-1,2,2,8
25985-G05-6,1,1,-1,-1,2,2,8
25986-G05-1,1,1,-1,-1,2,2,8
25986-G05-2,1,1,-1,-1,2,2,8
25986-G05-3,1,1,-1,-1,2,2,8
25986-G05-4,1,1,-1,-1,2,2,8
25986-G05-5,1,1,-1,-1,2,2,8
25986-G05-6,1,1,-1,-1,2,2,8
25987-G05-1,1,1,-1,-1,2,2,8
25987-G05-2,1,1,-1,-1,2,2,8
25987-G05-3,1,1,-1,-1,2,2,8
25987-G05-4,1,1,-1,-1,2,2,8
25987-G05-5,1,1,-1,-1,2,2,8
25987-G05-6,1,1,-1,-1,2,2,8
25988-G05-1,1,1,-1,-1,2,2,8
25988-G05-2,1,1,-1,-1,2,2,8
25988-G05-3,1,1,-1,-1,2,2,8
25988-G05-4,1,1,-1,-1,2,2,8
25988-G05-5,1,1,-1,-1,2,2,8
25988-G05-6,1,1,-1,-1,2,2,8
24319-L10-1,1,1,1,2,2,2,8
24319-L10-2,1,1,1,2,2,2,8
24319-L10-3,1,1,1,2,2,2,8
24319-L10-4,1,1,1,2,2,2,8
24319-L10-5,1,1,1,2,2,2,8
24319-L10-6,1,1,1,2,2,2,8
24320-L10-1,1,1,1,2,2,2,8
24320-L10-2,1,1,1,2,2,2,8
24320-L10-3,1,1,1,2,2,2,8
24320-L10-4,1,1,1,2,2,2,8
24320-L10-5,1,1,1,2,2,2,8
24320-L10-6,1,1,1,2,2,2,8
24321-L10-1,1,1,1,2,2,2,8
24321-L10-2,1,1,1,2,2,2,8
24321-L10-3,1,1,1,2,2,2,8
24321-L10-4,1,1,1,2,2,2,8
24321-L10-5,1,1,1,2,2,2,8
24321-L10-6,1,1,1,2,2,2,8
24357-L10-1,1,1,1,2,2,2,8
24357-L10-2,1,1,1,2,2,2,8
24357-L10-3,1,1,1,2,2,2,8
24357-L10-4,1,1,1,2,2,2,8
24357-L10-5,1,1,1,2,2,2,8
24357-L10-6,1,1,1,2,2,2,8
25989-L10-1,1,1,1,2,2,2,8
25989-L10-2,1,1,1,2,2,2,8
25989-L10-3,1,1,1,2,2,2,8
25989-L10-4,1,1,1,2,2,2,8
25989-L10-5,1,1,1,2,2,2,8
25989-L10-6,1,1,1,2,2,2,8
25990-L10-1,1,1,1,2,2,2,8
25990-L10-2,1,1,1,2,2,2,8
25990-L10-3,1,1,1,2,2,2,8
25990-L10-4,1,1,1,2,2,2,8
25990-L10-5,1,1,1,2,2,2,8
25990-L10-6,1,1,1,2,2,2,8
25991-L10-1,1,1,1,2,2,2,8
25991-L10-2,1,1,1,2,2,2,8
25991-L10-3,1,1,1,2,2,2,8
25991-L10-4,1,1,1,2,2,2,8
25991-L10-5,1,1,1,2,2,2,8
25991-L10-6,1,1,1,2,2,2,8
25992-L10-1,1,1,1,2,2,2,8
25992-L10-2,1,1,1,2,2,2,8
25992-L10-3,1,1,1,2,2,2,8
25992-L10-4,1,1,1,2,2,2,8
25992-L10-5,1,1,1,2,2,2,8
25992-L10-6,1,1,1,2,2,2,8
24310-A12-1,1,1,1,2,2,2,5
24310-A12-2,1,1,1,2,2,2,5
24310-A12-3,1,1,1,2,2,2,5
24310-A12-4,1,1,1,2,2,2,5
24310-A12-5,1,1,1,2,2,2,5
24310-A12-6,1,1,1,2,2,2,5
24311-A12-1,1,1,1,2,2,2,5
24311-A12-2,1,1,1,2,2,2,5
24311-A12-3,1,1,1,2,2,2,5
24311-A12-4,1,1,1,2,2,2,5
24311-A12-5,1,1,1,2,2,2,5
24311-A12-6,1,1,1,2,2,2,5
24312-A12-1,1,1,1,2,2,2,5
24312-A12-2,1,1,1,2,2,2,5
24312-A12-3,1,1,1,2,2,2,5
24312-A12-4,1,1,1,2,2,2,5
24312-A12-5,1,1,1,2,2,2,5
24312-A12-6,1,1,1,2,2,2,5
24313-A12-1,1,1,1,2,2,2,5
24313-A12-2,1,1,1,2,2,2,5
24313-A12-3,1,1,1,2,2,2,5
24313-A12-4,1,1,1,2,2,2,5
24313-A12-5,1,1,1,2,2,2,5
24313-A12-6,1,1,1,2,2,2,5
25985-A12-1,1,1,1,2,2,2,5
25985-A12-2,1,1,1,2,2,2,5
25985-A12-3,1,1,1,2,2,2,5
25985-A12-4,1,1,1,2,2,2,5
25985-A12-5,1,1,1,2,2,2,5
25985-A12-6,1,1,1,2,2,2,5
25986-A12-1,1,1,1,2,2,2,5
25986-A12-2,1,1,1,2,2,2,5
25986-A12-3,1,1,1,2,2,2,5
25986-A12-4,1,1,1,2,2,2,5
25986-A12-5,1,1,1,2,2,2,5
25986-A12-6,1,1,1,2,2,2,5
25987-A12-1,1,1,1,2,2,2,5
25987-A12-2,1,1,1,2,2,2,5
25987-A12-3,1,1,1,2,2,2,5
25987-A12-4,1,1,1,2,2,2,5
25987-A12-5,1,1,1,2,2,2,5
25987-A12-6,1,1,1,2,2,2,5
25988-A12-1,1,1,1,2,2,2,5
25988-A12-2,1,1,1,2,2,2,5
25988-A12-3,1,1,1,2,2,2,5
25988-A12-4,1,1,1,2,2,2,5
25988-A12-5,1,1,1,2,2,2,5
25988-A12-6,1,1,1,2,2,2,5
24310-C02-1,-1,-1,1,2,2,2,8
24310-C02-2,-1,-1,1,2,2,2,8
24310-C02-3,-1,-1,1,2,2,2,8
24310-C02-4,-1,-1,1,2,2,2,8
24310-C02-5,-1,-1,1,2,2,2,8
24310-C02-6,-1,-1,1,2,2,2,8
24311-C02-1,-1,-1,1,2,2,2,8
24311-C02-2,-1,-1,1,2,2,2,8
24311-C02-3,-1,-1,1,2,2,2,8
24311-C02-4,-1,-1,1,2,2,2,8
24311-C02-5,-1,-1,1,2,2,2,8
24311-C02-6,-1,-1,1,2,2,2,8
24312-C02-1,-1,-1,1,2,2,2,8
24312-C02-2,-1,-1,1,2,2,2,8
24312-C02-3,-1,-1,1,2,2,2,8
24312-C02-4,-1,-1,1,2,2,2,8
24312-C02-5,-1,-1,1,2,2,2,8
24312-C02-6,-1,-1,1,2,2,2,8
24313-C02-1,-1,-1,1,2,2,2,8
24313-C02-2,-1,-1,1,2,2,2,8
24313-C02-3,-1,-1,1,2,2,2,8
24313-C02-4,-1,-1,1,2,2,2,8
24313-C02-5,-1,-1,1,2,2,2,8
24313-C02-6,-1,-1,1,2,2,2,8
25985-C02-1,-1,-1,1,2,2,2,8
25985-C02-2,-1,-1,1,2,2,2,8
25985-C02-3,-1,-1,1,2,2,2,8
25985-C02-4,-1,-1,1,2,2,2,8
25985-C02-5,-1,-1,1,2,2,2,8
25985-C02-6,-1,-1,1,2,2,2,8
25986-C02-1,-1,-1,1,2,2,2,8
25986-C02-2,-1,-1,1,2,2,2,8
25986-C02-3,-1,-1,1,2,2,2,8
25986-C02-4,-1,-1,1,2,2,2,8
25986-C02-5,-1,-1,1,2,2,2,8
25986-C02-6,-1,-1,1,2,2,2,8
25987-C02-1,-1,-1,1,2,2,2,8
25987-C02-2,-1,-1,1,2,2,2,8
25987-C02-3,-1,-1,1,2,2,2,8
25987-C02-4,-1,-1,1,2,2,2,8
25987-C02-5,-1,-1,1,2,2,2,8
25987-C02-6,-1,-1,1,2,2,2,8
25988-C02-1,-1,-1,1,2,2,2,8
25988-C02-2,-1,-1,1,2,2,2,8
25988-C02-3,-1,-1,1,2,2,2,8
25988-C02-4,-1,-1,1,2,2,2,8
25988-C02-5,-1,-1,1,2,2,2,8
25988-C02-6,-1,-1,1,2,2,2,8
24278-A21-1,-1,1,1,2,2,2,7
24278-A21-2,-1,1,1,2,2,2,7
24278-A21-3,-1,1,1,2,2,2,7
24278-A21-4,-1,1,1,2,2,2,7
24278-A21-5,-1,1,1,2,2,2,7
24278-A21-6,-1,1,1,2,2,2,7
24279-A21-1,-1,1,1,2,2,2,7
24279-A21-2,-1,1,1,2,2,2,7
24279-A21-3,-1,1,1,2,2,2,7
24279-A21-4,-1,1,1,2,2,2,7
24279-A21-5,-1,1,1,2,2,2,7
24279-A21-6,-1,1,1,2,2,2,7
24280-A21-1,-1,1,1,2,2,2,7
24280-A21-2,-1,1,1,2,2,2,7
24280-A21-3,-1,1,1,2,2,2,7
24280-A21-4,-1,1,1,2,2,2,7
24280-A21-5,-1,1,1,2,2,2,7
24280-A21-6,-1,1,1,2,2,2,7
24293-A21-1,-1,1,1,2,2,2,7
24293-A21-2,-1,1,1,2,2,2,7
24293-A21-3,-1,1,1,2,2,2,7
24293-A21-4,-1,1,1,2,2,2,7
24293-A21-5,-1,1,1,2,2,2,7
24293-A21-6,-1,1,1,2,2,2,7
26224-A21-1,-1,1,1,2,2,2,7
26224-A21-2,-1,1,1,2,2,2,7
26224-A21-3,-1,1,1,2,2,2,7
26224-A21-4,-1,1,1,2,2,2,7
26224-A21-5,-1,1,1,2,2,2,7
26224-A21-6,-1,1,1,2,2,2,7
26232-A21-1,-1,1,1,2,2,2,7
26232-A21-2,-1,1,1,2,2,2,7
26232-A21-3,-1,1,1,2,2,2,7
26232-A21-4,-1,1,1,2,2,2,7
26232-A21-5,-1,1,1,2,2,2,7
26232-A21-6,-1,1,1,2,2,2,7
26239-A21-1,-1,1,1,2,2,2,7
26239-A21-2,-1,1,1,2,2,2,7
26239-A21-3,-1,1,1,2,2,2,7
26239-A21-4,-1,1,1,2,2,2,7
26239-A21-5,-1,1,1,2,2,2,7
26239-A21-6,-1,1,1,2,2,2,7
26247-A21-1,-1,1,1,2,2,2,7
26247-A21-2,-1,1,1,2,2,2,7
26247-A21-3,-1,1,1,2,2,2,7
26247-A21-4,-1,1,1,2,2,2,7
26247-A21-5,-1,1,1,2,2,2,7
26247-A21-6,-1,1,1,2,2,2,7
24277-B07-1,-1,1,1,2,2,2,8
24277-B07-2,-1,1,1,2,2,2,8
24277-B07-3,-1,1,1,2,2,2,8
24277-B07-4,-1,1,1,2,2,2,8
24277-B07-5,-1,1,1,2,2,2,8
24277-B07-6,-1,1,1,2,2,2,8
24296-B07-1,-1,1,1,2,2,2,8
24296-B07-2,-1,1,1,2,2,2,8
24296-B07-3,-1,1,1,2,2,2,8
24296-B07-4,-1,1,1,2,2,2,8
24296-B07-5,-1,1,1,2,2,2,8
24296-B07-6,-1,1,1,2,2,2,8
24308-B07-1,-1,1,1,2,2,2,8
24308-B07-2,-1,1,1,2,2,2,8
24308-B07-3,-1,1,1,2,2,2,8
24308-B07-4,-1,1,1,2,2,2,8
24308-B07-5,-1,1,1,2,2,2,8
24308-B07-6,-1,1,1,2,2,2,8
24309-B07-1,-1,1,1,2,2,2,8
24309-B07-2,-1,1,1,2,2,2,8
24309-B07-3,-1,1,1,2,2,2,8
24309-B07-4,-1,1,1,2,2,2,8
24309-B07-5,-1,1,1,2,2,2,8
24309-B07-6,-1,1,1,2,2,2,8
25967-B07-1,-1,1,1,2,2,2,8
25967-B07-2,-1,1,1,2,2,2,8
25967-B07-3,-1,1,1,2,2,2,8
25967-B07-4,-1,1,1,2,2,2,8
25967-B07-5,-1,1,1,2,2,2,8
25967-B07-6,-1,1,1,2,2,2,8
25968-B07-1,-1,1,1,2,2,2,8
25968-B07-2,-1,1,1,2,2,2,8
25968-B07-3,-1,1,1,2,2,2,8
25968-B07-4,-1,1,1,2,2,2,8
25968-B07-5,-1,1,1,2,2,2,8
25968-B07-6,-1,1,1,2,2,2,8
25983-B07-1,-1,1,1,2,2,2,8
25983-B07-2,-1,1,1,2,2,2,8
25983-B07-3,-1,1,1,2,2,2,8
25983-B07-4,-1,1,1,2,2,2,8
25983-B07-5,-1,1,1,2,2,2,8
25983-B07-6,-1,1,1,2,2,2,8
25984-B07-1,-1,1,1,2,2,2,8
25984-B07-2,-1,1,1,2,2,2,8
25984-B07-3,-1,1,1,2,2,2,8
25984-B07-4,-1,1,1,2,2,2,8
25984-B07-5,-1,1,1,2,2,2,8
25984-B07-6,-1,1,1,2,2,2,8
24277-K10-1,1,-1,1,2,2,2,5
24277-K10-2,1,-1,1,2,2,2,5
24277-K10-3,1,-1,1,2,2,2,5
24277-K10-4,1,-1,1,2,2,2,5
24277-K10-5,1,-1,1,2,2,2,5
24277-K10-6,1,-1,1,2,2,2,5
24296-K10-1,1,-1,1,2,2,2,5
24296-K10-2,1,-1,1,2,2,2,5
24296-K10-3,1,-1,1,2,2,2,5
24296-K10-4,1,-1,1,2,2,2,5
24296-K10-5,1,-1,1,2,2,2,5
24296-K10-6,1,-1,1,2,2,2,5
24308-K10-1,1,-1,1,2,2,2,5
24308-K10-2,1,-1,1,2,2,2,5
24308-K10-3,1,-1,1,2,2,2,5
24308-K10-4,1,-1,1,2,2,2,5
24308-K10-5,1,-1,1,2,2,2,5
24308-K10-6,1,-1,1,2,2,2,5
24309-K10-1,1,-1,1,2,2,2,5
24309-K10-2,1,-1,1,2,2,2,5
24309-K10-3,1,-1,1,2,2,2,5
24309-K10-4,1,-1,1,2,2,2,5
24309-K10-5,1,-1,1,2,2,2,5
24309-K10-6,1,-1,1,2,2,2,5
25967-K10-1,1,-1,1,2,2,2,5
25967-K10-2,1,-1,1,2,2,2,5
25967-K10-3,1,-1,1,2,2,2,5
25967-K10-4,1,-1,1,2,2,2,5
25967-K10-5,1,-1,1,2,2,2,5
25967-K10-6,1,-1,1,2,2,2,5
25968-K10-1,1,-1,1,2,2,2,5
25968-K10-2,1,-1,1,2,2,2,5
25968-K10-3,1,-1,1,2,2,2,5
25968-K10-4,1,-1,1,2,2,2,5
25968-K10-5,1,-1,1,2,2,2,5
25968-K10-6,1,-1,1,2,2,2,5
25983-K10-1,1,-1,1,2,2,2,5
25983-K10-2,1,-1,1,2,2,2,5
25983-K10-3,1,-1,1,2,2,2,5
25983-K10-4,1,-1,1,2,2,2,5
25983-K10-5,1,-1,1,2,2,2,5
25983-K10-6,1,-1,1,2,2,2,5
25984-K10-1,1,-1,1,2,2,2,5
25984-K10-2,1,-1,1,2,2,2,5
25984-K10-3,1,-1,1,2,2,2,5
25984-K10-4,1,-1,1,2,2,2,5
25984-K10-5,1,-1,1,2,2,2,5
25984-K10-6,1,-1,1,2,2,2,5
24319-K14-1,1,1,1,2,2,2,7
24319-K14-2,1,1,1,2,2,2,7
24319-K14-3,1,1,1,2,2,2,7
24319-K14-4,1,1,1,2,2,2,7
24319-K14-5,1,1,1,2,2,2,7
24319-K14-6,1,1,1,2,2,2,7
24320-K14-1,1,1,1,2,2,2,7
24320-K14-2,1,1,1,2,2,2,7
24320-K14-3,1,1,1,2,2,2,7
24320-K14-4,1,1,1,2,2,2,7
24320-K14-5,1,1,1,2,2,2,7
24320-K14-6,1,1,1,2,2,2,7
24321-K14-1,1,1,1,2,2,2,7
24321-K14-2,1,1,1,2,2,2,7
24321-K14-3,1,1,1,2,2,2,7
24321-K14-4,1,1,1,2,2,2,7
24321-K14-5,1,1,1,2,2,2,7
24321-K14-6,1,1,1,2,2,2,7
24357-K14-1,1,1,1,2,2,2,7
