,Unnamed: 0,PubChem_CID,Compound Name,Severity Class,DILIConcern,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,NCTR,vNCTR,Greene,Sakatis,Xu,Zhu,INCHIKEY
95,96,65140,abacavir,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,Postive,C1CC1NC2=NC(=NC3=C2N=CN3C4C[C@H](C=C4)CO)N,2,2,2,-1,1,1,MCGSCOLBFJQGHM-PEHGTWAWSA-N
96,97,441184,acarbose,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@@H]([C@@H]([C@H]4O)O)O)CO,2,2,-1,-1,-1,-1,XUFXOAAUWZOOIT-JMPDRRIHSA-N
97,98,1983,acetaminophen,5,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC(=O)NC1=CC=C(C=C1)O,2,2,2,1,1,1,RZVAJINKPMORJF-UHFFFAOYSA-N
98,99,1986,acetazolamide,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,2,2,2,-1,1,-1,BZKPWHYZMXOIDC-UHFFFAOYSA-N
99,100,2082,albendazole,7,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,Postive,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,2,2,2,-1,1,1,HXHWSAZORRCQMX-UHFFFAOYSA-N
100,101,2094,allopurinol,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C1=C2C(=NC=NC2=O)NN1,2,2,2,1,1,1,OFCNXPDARWKPPY-UHFFFAOYSA-N
101,103,54841,atomoxetine,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,Postive,CC1=CC=CC=C1O[C@H](CCNC)C2=CC=CC=C2,2,2,2,-1,1,1,VHGCDTVCOLNTBX-QGZVFWFLSA-N
102,104,60823,atorvastatin,5,Most-DILI-Concern,vMost-DILI-Concern,.,Hepatotoxic,.,Postive,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,2,2,-1,1,-1,1,XUKUURHRXDUEBC-KAYWLYCHSA-N
103,105,2265,azathioprine,5,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,.,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],2,2,2,1,1,-1,LMEKQMALGUDUQG-UHFFFAOYSA-N
104,106,82146,bexarotene,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,2,2,-1,-1,-1,-1,NAVMQTYZDKMPEU-UHFFFAOYSA-N
105,107,56069,bicalutamide,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,C[C@](CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,2,2,2,-1,1,-1,LKJPYSCBVHEWIU-KRWDZBQOSA-N
106,108,93860,bortezomib,7,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,Postive,B([C@@H](CC(C)C)NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,2,2,-1,-1,-1,1,GXJABQQUPOEUTA-NVXWUHKLSA-N
107,109,2478,busulfan,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,.,CS(=O)(=O)OCCCCOS(=O)(=O)C,2,2,2,1,1,-1,COVZYZSDYWQREU-UHFFFAOYSA-N
108,110,2554,carbamazepine,7,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,2,2,2,1,1,1,FFGPTBGBLSHEPO-UHFFFAOYSA-N
109,111,2733,chlorzoxazone,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,Postive,C1=CC2=C(C=C1Cl)NC(=O)O2,2,2,2,-1,1,1,TZFWDZFKRBELIQ-UHFFFAOYSA-N
110,112,2764,ciprofloxacin,7,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,2,2,2,1,1,1,MYSWGUAQZAJSOK-UHFFFAOYSA-N
111,113,84029,clarithromycin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,non-hepatotixic,Positive,Postive,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,2,2,2,0,1,1,AGOYDEPGAOXOCK-KCBOHYOISA-N
112,114,2801,clomipramine,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,2,2,2,-1,1,-1,GDLIGKIOYRNHDA-UHFFFAOYSA-N
113,115,2818,clozapine,5,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,.,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,2,2,2,1,1,-1,ZUXABONWMNSFBN-UHFFFAOYSA-N
114,116,6435893,cyclosporine,7,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,.,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,2,2,2,1,1,-1,PMATZTZNYRCHOR-KMSBSJHKSA-N
115,117,2019,dactinomycin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,.,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,2,2,2,1,1,-1,RJURFGZVJUQBHK-UHFFFAOYSA-N
116,118,213039,darunavir,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,Postive,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,2,2,-1,-1,-1,1,CJBJHOAVZSMMDJ-HEXNFIEUSA-N
117,119,3033,diclofenac,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,2,2,2,1,1,1,DCOPUUMXTXDBNB-UHFFFAOYSA-N
118,120,50599,didanosine,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C2NC=NC3=O,2,2,2,1,1,1,BXZVVICBKDXVGW-NKWVEPMBSA-N
119,121,3059,diflunisal,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,2,2,2,-1,1,-1,HUPFGZXOMWLGNK-UHFFFAOYSA-N
120,122,39186,diltiazem,4,Most-DILI-Concern,vMost-DILI-Concern,.,non-hepatotixic,Negative,Postive,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,2,2,-1,0,0,1,HSUGRBWQSSZJOP-RTWAWAEBSA-N
121,123,3117,disulfiram,8,Most-DILI-Concern,vMost-DILI-Concern,.,Hepatotoxic,.,Postive,CCN(CC)C(=S)SSC(=S)N(CC)CC,2,2,-1,1,-1,1,AUZONCFQVSMFAP-UHFFFAOYSA-N
122,124,208898,dronedarone,7,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC,2,2,-1,-1,-1,-1,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N
123,125,60835,duloxetine,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,Postive,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,2,2,-1,-1,-1,1,ZEUITGRIYCTCEM-KRWDZBQOSA-N
124,126,64139,efavirenz,7,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,Postive,C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,2,2,-1,-1,-1,1,XPOQHMRABVBWPR-ZDUSSCGKSA-N
125,127,176870,erlotinib,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,2,2,-1,-1,-1,-1,AAKJLRGGTJKAMG-UHFFFAOYSA-N
126,128,12560,erythromycin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,2,2,2,1,1,1,ULGZDMOVFRHVEP-RWJQBGPGSA-N
127,129,18140,estramustine,4,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,2,2,-1,-1,-1,-1,FRPJXPJMRWBBIH-UHFFFAOYSA-N
128,130,3279,ethambutol,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,Postive,CCC(CO)NCCNC(CC)CO,2,2,-1,-1,-1,1,AEUTYOVWOVBAKS-UHFFFAOYSA-N
129,131,3308,etodolac,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,Postive,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,2,2,-1,-1,-1,1,NNYBQONXHNTVIJ-UHFFFAOYSA-N
130,132,193962,etravirine,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)NC3=CC=C(C=C3)C#N)C)C#N,2,2,-1,-1,-1,-1,PYGWGZALEOIKDF-UHFFFAOYSA-N
131,133,60198,exemestane,4,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,2,2,-1,-1,-1,-1,BFYIZQONLCFLEV-DAELLWKTSA-N
132,134,134018,febuxostat,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O,2,2,-1,-1,-1,-1,BQSJTQLCZDPROO-UHFFFAOYSA-N
133,135,3342,fenoprofen,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,2,2,2,-1,1,-1,RDJGLLICXDHJDY-UHFFFAOYSA-N
134,136,3365,fluconazole,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,2,2,2,1,1,1,RFHAOTPXVQNOHP-UHFFFAOYSA-N
135,137,56339,fosphenytoin,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,Negative,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3,2,2,-1,-1,-1,0,XWLUWCNOOVRFPX-UHFFFAOYSA-N
136,138,123631,gefitinib,4,Most-DILI-Concern,vMost-DILI-Concern,.,.,Positive,.,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,2,2,-1,-1,1,-1,XGALLCVXEZPNRQ-UHFFFAOYSA-N
137,139,60750,gemcitabine,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,2,2,-1,-1,-1,-1,SDUQYLNIPVEERB-QPPQHZFASA-N
138,140,3463,gemfibrozil,4,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,2,2,2,-1,1,-1,HEMJJKBWTPKOJG-UHFFFAOYSA-N
139,141,441140,griseofulvin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,C[C@@H]1CC(=O)C=C([C@]12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,2,2,2,-1,1,-1,DDUHZTYCFQRHIY-RBHXEPJQSA-N
140,142,3657,hydroxyurea,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,C(=O)(N)NO,2,2,2,-1,1,-1,VSNHCAURESNICA-UHFFFAOYSA-N
141,143,5291,imatinib,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,Postive,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,2,2,-1,-1,-1,1,KTUFNOKKBVMGRW-UHFFFAOYSA-N
142,144,3715,indomethacin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2,2,2,1,1,1,CGIGDMFJXJATDK-UHFFFAOYSA-N
143,151,5282379,isotretinoin,5,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,2,2,2,-1,1,-1,SHGAZHPCJJPHSC-XFYACQKRSA-N
144,152,55283,itraconazole,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,Postive,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,2,2,-1,-1,-1,1,VHVPQPYKVGDNFY-ZPGVKDDISA-N
145,153,3869,labetalol,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,2,2,2,1,1,1,SGUAFYQXFOLMHL-UHFFFAOYSA-N
146,154,3878,lamotrigine,7,Most-DILI-Concern,vMost-DILI-Concern,.,Hepatotoxic,.,Postive,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,2,2,-1,1,-1,1,PYZRQGJRPPTADH-UHFFFAOYSA-N
147,155,149096,levofloxacin,8,Most-DILI-Concern,vMost-DILI-Concern,.,non-hepatotixic,.,Postive,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,2,2,-1,0,-1,1,GSDSWSVVBLHKDQ-JTQLQIEISA-N
148,156,4044,mefenamic acid,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,.,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,2,2,2,1,1,-1,HYYBABOKPJLUIN-UHFFFAOYSA-N
149,157,667490,mercaptopurine,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C1=NC2=C(N1)C(=S)N=CN2,2,2,2,1,1,1,GLVAUDGFNGKCSF-UHFFFAOYSA-N
150,158,1349907,methimazole,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CN1C=CNC1=S,2,2,2,-1,1,-1,PMRYVIKBURPHAH-UHFFFAOYSA-N
151,159,38853,methyldopa,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,2,2,2,1,1,1,CJCSPKMFHVPWAR-JTQLQIEISA-N
152,160,3081921,micafungin,7,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC(=C(C=C7)O)OS(=O)(=O)O)O)O)C(CC(=O)N)O)C)O)O)O,2,2,-1,-1,-1,-1,PIEUQSKUWLMALL-UHFFFAOYSA-N
153,161,65833,milnacipran,7,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C2=CC=CC=C2,2,2,-1,-1,-1,-1,GJJFMKBJSRMPLA-HIFRSBDPSA-N
154,162,5281021,minocycline,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=O)/C(=C(/N)\O)/C1=O)O)O)O)N(C)C,2,2,2,1,1,1,CUJCFMVUUMIFDR-NNQQPRJISA-N
155,163,9904,nandrolone decanoate,7,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34,2,2,-1,-1,-1,-1,NPAGDVCDWIYMMC-IZPLOLCNSA-N
156,165,938,niacin,7,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C1=CC(=CN=C1)C(=O)O,2,2,2,1,1,1,PVNIIMVLHYAWGP-UHFFFAOYSA-N
157,166,4493,nilutamide,8,Most-DILI-Concern,vMost-DILI-Concern,.,Hepatotoxic,.,.,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,2,2,-1,1,-1,-1,XWXYUMMDTVBTOU-UHFFFAOYSA-N
158,167,5353830,nitrofurantoin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C1C(=O)NC(=O)N1/N=C\C2=CC=C(O2)[N+](=O)[O-],2,2,2,1,1,1,NXFQHRVNIOXGAQ-OQFOIZHKSA-N
159,168,4543,nortriptyline,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2,2,2,-1,1,-1,PHVGLTMQBUFIQQ-UHFFFAOYSA-N
160,169,3034010,orlistat,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,Postive,CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,2,2,-1,-1,-1,1,AHLBNYSZXLDEJQ-FWEHEUNISA-N
161,170,9887054,oxaliplatin,4,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,C1CC[C@H]([C@@H](C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],2,2,-1,-1,-1,-1,ZROHGHOFXNOHSO-BNTLRKBRSA-L
162,171,4680,papaverine,5,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,2,2,-1,-1,-1,-1,XQYZDYMELSJDRZ-UHFFFAOYSA-N
163,173,1775,phenytoin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,2,2,2,1,1,1,CXOFVDLJLONNDW-UHFFFAOYSA-N
164,174,11598201,raltegravir,7,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,CC1=NN=C(O1)C(=O)NC(C)(C)C2=N/C(=C(/NCC3=CC=C(C=C3)F)\O)/C(=O)C(=O)N2C,2,2,-1,-1,-1,-1,ZEJGORPKXHJSER-SQFISAMPSA-N
165,175,5381226,rifampin,8,Most-DILI-Concern,vMost-DILI-Concern,WE,Hepatotoxic,Negative,Postive,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C(=C4C(=C3C(=O)/C2=C/NN5CCN(CC5)C)C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C,2,2,1,1,0,1,FZYOVNIOYYPUPY-ZTWDQPHTSA-N
166,176,5070,riluzole,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,2,2,2,-1,1,-1,FTALBRSUTCGOEG-UHFFFAOYSA-N
167,177,392622,ritonavir,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,.,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,2,2,2,-1,1,-1,NCDNCNXCDXHOMX-XGKFQTDJSA-N
168,178,216239,sorafenib,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,2,2,-1,-1,-1,-1,MLDQJTXFUGDVEO-UHFFFAOYSA-N
169,179,5353980,sulfasalazine,5,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N/N=C/3\C=CC(=O)C(=C3)C(=O)O,2,2,2,1,1,1,OQANPHBRHBJGNZ-FYJGNVAPSA-N
170,180,5352,sulindac,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,.,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,2,2,2,1,1,-1,MLKXDPUZXIRXEP-UHFFFAOYSA-N
171,181,2733526,tamoxifen,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,2,2,2,1,1,1,NKANXQFJJICGDU-QPLCGJKRSA-N
172,182,5462516,telithromycin,8,Most-DILI-Concern,vMost-DILI-Concern,HH,.,Positive,Postive,CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,2,2,2,-1,1,1,LJVAJPDWBABPEJ-KMPMGEDVSA-N
173,183,5402,terbinafine,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,Postive,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,2,2,-1,-1,-1,1,DOMXUEMWDBAQBQ-UHFFFAOYSA-N
174,184,6013,testosterone,8,Most-DILI-Concern,vMost-DILI-Concern,.,non-hepatotixic,.,Postive,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,2,2,-1,0,-1,1,MUMGGOZAMZWBJJ-DYKIIFRCSA-N
175,185,5430,thiabendazole,7,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,2,2,-1,-1,-1,-1,WJCNZQLZVWNLKY-UHFFFAOYSA-N
176,186,5472,ticlopidine,4,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,2,2,2,1,1,1,PHWBOXQYWZNQIN-UHFFFAOYSA-N
177,187,5487,tizanidine,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,Postive,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,2,2,-1,-1,-1,1,XFYDIVBRZNQMJC-UHFFFAOYSA-N
178,188,216237,tolvaptan,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCCC(C4=C3C=CC(=C4)Cl)O)C,2,2,-1,-1,-1,-1,GYHCTFXIZSNGJT-UHFFFAOYSA-N
179,189,71616,voriconazole,8,Most-DILI-Concern,vMost-DILI-Concern,.,.,.,.,C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,2,2,-1,-1,-1,-1,BCEHBSKCWLPMDN-MGPLVRAMSA-N
180,190,5717,zafirlukast,8,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,Postive,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,2,2,2,1,1,1,YEEZWCHGZNKEEK-UHFFFAOYSA-N
181,191,60490,zileuton,5,Most-DILI-Concern,vMost-DILI-Concern,HH,Hepatotoxic,Positive,.,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,2,2,2,1,1,-1,MWLSOWXNZPKENC-UHFFFAOYSA-N
182,192,60871,adefovir,2,Less-DILI-Concern,vLess-DILI-Concern,.,.,.,.,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C,1,1,-1,-1,-1,-1,WOZSCQDILHKSGG-UHFFFAOYSA-N
183,193,14956,amphotericin b,3,Less-DILI-Concern,vLess-DILI-Concern,WE,Hepatotoxic,Negative,.,C[C@H]1C=CC=CC=CC=CC=CC=CC=C[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O,1,1,1,1,0,-1,APKFDSVGJQXUKY-KKGHZKTASA-N
